Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7BaxYnTazocAOK3istsW1z,"You're Not The Only One I Know","Reading Writing And Arithmetic","The Sundays",1990,230167,64,false,,1970-01-01T00:00:00Z,"dream pop,jangle pop","Geffen",0.516,0.447,0,-12.263,1,0.0266,0.191,0,0.316,0.682,98.002,4
spotify:track:3icILkEkTKNPaPQ5usTbsw,"New Drank","New Drank","LUCKI",2022-03-31,88893,67,true,,1970-01-01T00:00:00Z,"cloud rap","Lucki / EMPIRE",0.703,0.599,11,-10.215,0,0.143,0.00183,0,0.117,0.695,131.051,4
spotify:track:5Pvpk8WHAvmmxMr7SkcZsN,"120","PLAN A","Lil Tecca",2024-09-20,130979,59,true,,1970-01-01T00:00:00Z,"melodic rap,rap","Galactic Records/Lil Tecca",0.718,0.737,11,-5.988,0,0.111,0.00724,0,0.276,0.148,132.02,4
spotify:track:67Tp0vRSc3yJU0z1UQMD7B,"Here's Where The Story Ends","Reading Writing And Arithmetic","The Sundays",1990,234927,64,false,,1970-01-01T00:00:00Z,"dream pop,jangle pop","Geffen",0.56,0.606,7,-12.254,1,0.028,0.122,0,0.132,0.819,109.044,4
spotify:track:2UA5Vu3T1DyaEEYu1ajVDt,"Trip McKnight","A Love Letter To You 5","Trippie Redd",2023-08-11,157400,40,true,,1970-01-01T00:00:00Z,"melodic rap","1400 Entertainment, Inc. / 10K Projects",0.64,0.716,10,-6.522,0,0.278,0.0834,0,0.38,0.508,143.084,4
spotify:track:5jGwTv5EyFEGRjCCQ2eGdg,"One On One - Remix","One On One (Remix)","Micah Dailey-White,Headband Henny,Mickey Doo",2023-11-17,212779,44,true,,1970-01-01T00:00:00Z,"","MICAHKAOLTRE/Headband Henny",0.743,0.542,9,-9.639,1,0.0285,0.132,0,0.109,0.697,101.016,3
spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,"No Pole","Love Sick (Deluxe)","Don Toliver",2023-02-28,187613,86,true,,1970-01-01T00:00:00Z,"","Cactus Jack / Atlantic",0.328,0.631,5,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
spotify:track:4HNX7KxORBchEH3tlTnHTA,"Shoulda Known","Shoulda Known","Porter B",2021-12-03,97436,6,true,,1970-01-01T00:00:00Z,"new york drill,brooklyn drill,drill","Porter B",0.744,0.581,5,-11.595,0,0.334,0.367,0,0.363,0.872,144.982,4
spotify:track:1mSYxiYncRwdKx6cT0bQoP,"No Bap","s*x m*ney dr*gs","LUCKI",2023-07-07,120939,62,true,,1970-01-01T00:00:00Z,"cloud rap","Lucki / EMPIRE",0.913,0.485,1,-7.262,1,0.322,0.000998,0.000325,0.184,0.0836,126.938,4
spotify:track:0LMXLuS77q8PUSYS3AEALZ,"Recuperate","No Hooks II","Lud Foe",2017-01-01,192074,52,true,,1970-01-01T00:00:00Z,"chicago drill","YSN Records, Inc. / EMPIRE",0.857,0.751,4,-6.161,0,0.202,0.0188,0,0.194,0.245,99.988,4
spotify:track:6cOGSlZKf1nJMiNs13qZnq,"HONEYMOON","HONEYMOON","Jo Hill",2022-04-01,199826,42,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.771,0.59,2,-8.038,1,0.0289,0.625,0.492,0.143,0.865,110.006,4
spotify:track:6btyEL6NwUa97Nex9cZFvo,"Pump It","Monkey Business","Black Eyed Peas",2005-01-01,213066,20,true,,1970-01-01T00:00:00Z,"","A&M",0.649,0.931,1,-3.15,0,0.181,0.0093,0,0.751,0.744,153.645,4
spotify:track:3DHB4RzX7kWcpjjFtcmWqh,"Twirlanta","The Blixky Tape 2","22Gz",2021-03-19,178406,65,true,,1970-01-01T00:00:00Z,"brooklyn drill,new york drill,drill","Atlantic Records",0.803,0.738,0,-4.946,1,0.294,0.528,0,0.112,0.323,139.948,4
spotify:track:09RamrocZneYcLYLRIxYha,"Steeeam","Shelly","Shelly",2020-10-30,170892,72,false,,1970-01-01T00:00:00Z,"lo-fi indie","Orange Hill Records",0.817,0.763,5,-11.014,0,0.0373,0.546,0.158,0.124,0.923,120.034,4
spotify:track:7GeTsDIc5ykNB6lORO6Cee,"Circo Loco","Her Loss","Drake,21 Savage",2022-11-04,236795,68,true,,1970-01-01T00:00:00Z,"rap","OVO / Republic Records",0.732,0.584,1,-8.525,1,0.076,0.00903,0,0.318,0.262,103.981,4
