Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2g5nFRnZna7ENaNnFtzcdt,"365","365","KCG",2024-11-15,216774,45,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T06:45:31Z,"","KCG Records",0.684,0.828,10,-4.304,0,0.0341,0.0655,0.0377,0.12,0.607,124.024,4
spotify:track:3gWH0ShPSdYemjRpShD0jA,"Don't Worry","Don't Worry","Lumine",2025-01-23,171443,20,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T06:45:44Z,"stutter house","Big Instrumental B.V.",0.592,0.785,2,-5.931,0,0.0303,0.128,0.000861,0.498,0.167,125.914,4
spotify:track:797eDb6wd6sT10I5bF5ENw,"Lights On","Lights On","KCG",2024-10-13,309677,29,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T06:47:28Z,"","KCG Records",0.606,0.806,11,-10.381,0,0.0354,0.171,0.601,0.096,0.2,123.957,4
spotify:track:2qhSYehpU4VeKZHIMPMBAe,"Dreams","Dreams","Phil Walker",2024-12-13,247868,41,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T06:52:56Z,"","Goldberg Records",0.434,0.783,9,-5.983,0,0.08,0.0183,0.29,0.0827,0.0717,122.093,4
spotify:track:78UTzSe8wdVi5QU8oD7fJC,"I Got To Have Your Love","I Got To Have Your Love","MFM DEEP",2024-06-14,168934,29,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T07:02:57Z,"","2796938 Records DK",0.732,0.844,5,-9.351,0,0.0807,0.00383,0.938,0.0686,0.623,121.978,4
spotify:track:6ev5q8vaTxhCQWEDtaliK3,"Deep Into The Blue - Radio Edit","Deep Into The Blue","Night Breeze,Dias Ridge",2024-02-23,197117,30,false,v828zh1enlyp9vzjlfaj5rzpm,2025-03-12T07:05:45Z,"melodic house","Where The Heart Is",0.578,0.835,2,-9.288,1,0.0393,0.0797,0.839,0.225,0.0448,123.022,4
spotify:track:3pUz2qJe5nqZemi3hhIxMk,"Where You Are","Comfort In Chaos","John Summit,HAYLA",2024-07-12,236000,74,false,v828zh1enlyp9vzjlfaj5rzpm,2025-05-05T17:13:13Z,"house,tech house","Experts Only/Darkroom Records",0.565,0.832,9,-6.422,0,0.041,0.0106,0.00693,0.508,0.0791,125.948,4
spotify:track:4u3XiAwJ2U9Kxgy57gcAPB,"Sete","Sete","BLOND:ISH,Francis Mercier,Amadou & Mariam",2022-03-25,209760,67,false,v828zh1enlyp9vzjlfaj5rzpm,2025-05-09T01:19:36Z,"afro house,techengue,latin house,melodic house,tribal house,house,afropop","Insomniac Records",0.736,0.827,6,-3.902,0,0.0643,0.0199,0.00828,0.351,0.814,125.008,4
spotify:track:3850dYVgOFIXJh5U4BFEWH,"Hung Up","Confessions on a Dance Floor","Madonna",2005-11-11,337733,77,false,v828zh1enlyp9vzjlfaj5rzpm,2025-06-21T04:07:17Z,"","Warner Records",0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4
